,eta,nesterov,reg_type,reg_val,tr_mee,val_mee,loss,val_loss
215,0.012,0.6,L2,1e-06,1.3601031793661136,1.5164939265087949,1.5256315428905662,1.9183170443506479
216,0.014,0.5,L1,1e-07,1.4416452660476333,1.5431651048066861,1.7043911017075333,1.9855060467048051
217,0.014,0.5,L1,1.584893192461114e-07,1.313469523079122,1.5213820065508337,1.3879536714879983,1.8943937766832508
218,0.014,0.5,L1,2.5118864315095823e-07,1.4042858334641473,1.540693493464258,1.6265400860296022,1.962111272668112
219,0.014,0.5,L1,3.981071705534969e-07,1.4224090102390041,1.5335988053842626,1.662242264007239,1.9535039872097626
220,0.014,0.5,L1,6.30957344480193e-07,1.4609229737450609,1.561406220024469,1.7340790315681716,1.9883879303387584
221,0.014,0.5,L1,1e-06,1.479496666233957,1.5618353052092597,1.7684199858703435,2.0042502186514604
222,0.014,0.5,L2,1e-07,1.2990527995298493,1.5038428126122803,1.3783988019595188,1.8582258872974207
223,0.014,0.5,L2,1.584893192461114e-07,1.3862456932369795,1.526392620228408,1.5885159242381093,1.918269414680094
224,0.014,0.5,L2,2.5118864315095823e-07,1.3561600210191547,1.5233944096397207,1.5303588901541232,1.8982636245308857
225,0.014,0.5,L2,3.981071705534969e-07,1.4225526249913214,1.5458551237093172,1.6579378735623418,1.9793913063475064
226,0.014,0.5,L2,6.30957344480193e-07,1.3987931658216832,1.5375462123019765,1.591438297739647,1.962797077099456
227,0.014,0.5,L2,1e-06,1.3812391887270143,1.5238009640412589,1.5627483211233848,1.9261239716650491
228,0.014,0.52,L1,1e-07,1.361362104685684,1.5335689564837758,1.5352874995876966,1.9113117715807555
229,0.014,0.52,L1,1.584893192461114e-07,1.4206498603120048,1.5385995719396488,1.6479298384568704,1.9525786703021624
230,0.014,0.52,L1,2.5118864315095823e-07,1.4225369138381057,1.543996506558712,1.6614599377972805,1.9891955309113143
231,0.014,0.52,L1,3.981071705534969e-07,1.4834119915315478,1.5698489623660514,1.7663492391158038,2.0192830619396935
232,0.014,0.52,L1,6.30957344480193e-07,1.4257394393771403,1.5393496507913653,1.6619450408541125,1.9624453288081634
233,0.014,0.52,L1,1e-06,1.500372240620447,1.5825974048881555,1.79914965744416,2.0239638547162584
234,0.014,0.52,L2,1e-07,1.4298869208286276,1.5425823039922133,1.6831178826423,1.9728683706830352
235,0.014,0.52,L2,1.584893192461114e-07,1.3920995108091858,1.521307626369518,1.6051725838010535,1.9235735269589258
236,0.014,0.52,L2,2.5118864315095823e-07,1.4244201787226558,1.5344681031280896,1.6621011536405084,1.9579242876880933
237,0.014,0.52,L2,3.981071705534969e-07,1.4263488965636568,1.5387372150957093,1.6763630107462635,1.9750343902633825
238,0.014,0.52,L2,6.30957344480193e-07,1.4131038666574616,1.5378650609230695,1.6546341663610864,1.964081828144023
239,0.014,0.52,L2,1e-06,1.3495959731068459,1.5208467181695144,1.488879719459531,1.8958376664390117
240,0.014,0.54,L1,1e-07,1.3886233185053465,1.5409413198135031,1.5747139304390274,1.9328680579150364
